Name	Sex	Birth	Games	Sport	Event	Status	Team	Pos	Medal	Nat
Jules Maenen	Male	1932	1952 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Netherlands	=5		Netherlands
Freddy Maertens	Male	1952	1972 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		13		Belgium
Ivano Maffei	Male	1958	1980 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Italy	5		Italy
Ivano Maffei	Male	1958	1980 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Italy	4		Italy
Tonny Azevedo	Male	1969	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Brazil
Wanderley Magalhães	Male	1966	1988 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		63		Brazil
Wanderley Magalhães	Male	1966	1988 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Brazil	18		Brazil
Wanderley Magalhães	Male	1966	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		28		Brazil
Willie Magee	Male		1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		2 h11 r1/3		Great Britain
Willie Magee	Male		1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		AC h6 r1/3		Great Britain
Willie Magee	Male		1908 Summer Olympics	Cycling Track (Cycling)	5,000 metres, Men	Olympic		2 h4 r1/2		Great Britain
Roberto Maggioni	Male	1968	1988 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Italy	5		Italy
Jan Magiera	Male	1938	1964 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		44		Poland
Jan Magiera	Male	1938	1964 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Poland	11		Poland
Jan Magiera	Male	1938	1968 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Poland	6		Poland
José Magnani	Male	1913	1936 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Brazil
Primo Magnani	Male	1892	1920 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Italy	1	Gold	Italy
Primo Magnani	Male	1892	1920 Summer Olympics	Cycling Track (Cycling)	50 kilometres, Men	Olympic		=8		Italy
Frédéric Magné	Male	1969	1988 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		8		France
Frédéric Magné	Male	1969	1992 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		2 h2 r5/8		France
Frédéric Magné	Male	1969	1996 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		6		France
Frédéric Magné	Male	1969	2000 Summer Olympics	Cycling Track (Cycling)	Keirin, Men	Olympic		6		France
Claude Magni	Male	1950	1972 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	France	18		France
Emmanuel Magnien	Male	1971	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		France
Éric Magnin	Male	1967	1992 Summer Olympics	Cycling Track (Cycling)	Points Race, Men	Olympic		6		France
Luigi Magnotti	Male	1895	1924 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		20		Italy
Luigi Magnotti	Male	1895	1924 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Italy	5		Italy
Glenn Magnusson	Male	1969	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		77		Sweden
Glenn Magnusson	Male	1969	1996 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		35		Sweden
Glenn Magnusson	Male	1969	2000 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		27		Sweden
Karl Magnussen	Male	1915	1936 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		=5		Denmark
Karl Magnussen	Male	1915	1936 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Denmark	8		Denmark
John Magri	Male	1941	1972 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Malta	31		Malta
Tibor Magyar	Male	1947	1968 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Hungary
Tibor Magyar	Male	1947	1968 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Hungary	17		Hungary
Hussain Mahmoudi Shahvar	Male	1962	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Islamic Republic of Iran
Hussain Mahmoudi Shahvar	Male	1962	1992 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Islamic Republic of Iran	21		Islamic Republic of Iran
Jean-Paul Maho	Male	1945	1976 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	France	20		France
László Mahó	Male	1941	1964 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		83		Hungary
László Mahó	Male	1941	1964 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Hungary	12		Hungary
Edmond Maillard	Male	1896	1928 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		14		Chile
Edmond Maillard	Male	1896	1928 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Chile	=9		Chile
Jiří Mainuš	Male	1945	1972 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Czechoslovakia	13		Czechoslovakia
Léon Maisonnave	Male	1882	1900 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h1 r3/4		France
Bob Maitland	Male	1924	1948 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		6		Great Britain
Bob Maitland	Male	1924	1948 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Great Britain	2	Silver	Great Britain
Jacques Majerus	Male	1916	1936 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		=16		Luxembourg
Jacques Majerus	Male	1916	1936 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Luxembourg	AC		Luxembourg
Jean Michel Majerus	Male	1891	1920 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h5 r1/6		Luxembourg
Jean Michel Majerus	Male	1891	1920 Summer Olympics	Cycling Track (Cycling)	50 kilometres, Men	Olympic		AC		Luxembourg
Francesco Malatesta	Male	1907	1928 Summer Olympics	Cycling Track (Cycling)	Tandem Sprint, 2,000 metres, Men	Olympic	Adolfo Corsi	4		Italy
Guglielmo Malatesta	Male	1891	1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h1 r1/3		Italy
Guglielmo Malatesta	Male	1891	1908 Summer Olympics	Cycling Track (Cycling)	5,000 metres, Men	Olympic		3 h1 r1/2		Italy
Guglielmo Malatesta	Male	1891	1908 Summer Olympics	Cycling Track (Cycling)	100 kilometres, Men	Olympic		AC h2 r1/2		Italy
Maic Malchow	Male	1962	1988 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		6		East Germany
Ernests Mālers	Male	1903	1928 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Latvia	=9		Latvia
Werner Malitz	Male	1926	1956 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Germany	2 h3 r1/4		Germany
Joseph Mallet	Male		1900 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h3 r3/4		France
Muhammad Naqi Mallick	Male	1928	1948 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		2 h3 r2/6		Pakistan
Muhammad Naqi Mallick	Male	1928	1952 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Pakistan
Muhammad Naqi Mallick	Male	1928	1952 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h3 r2/7		Pakistan
Muhammad Naqi Mallick	Male	1928	1956 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Pakistan
Muhammad Naqi Mallick	Male	1928	1956 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Pakistan	AC		Pakistan
Muhammad Naqi Mallick	Male	1928	1956 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Pakistan	2 h1 r1/4		Pakistan
Ragnar Malm	Male	1893	1912 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		8		Sweden
Ragnar Malm	Male	1893	1912 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Sweden	1	Gold	Sweden
Ragnar Malm	Male	1893	1920 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		7		Sweden
Ragnar Malm	Male	1893	1920 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Sweden	2	Silver	Sweden
Ragnar Malm	Male	1893	1924 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		17		Sweden
Ragnar Malm	Male	1893	1924 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Sweden	3	Bronze	Sweden
John Malois	Male	1971	1992 Summer Olympics	Cycling Track (Cycling)	Points Race, Men	Olympic		18 h2 r1/2		Canada
Antonio Malvassi	Male	1904	1928 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		=5		Argentina
Bernard Mammes	Male	1911	1932 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		8		United States
Kazuyuki Manabe	Male	1970	1996 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Japan
Viktor Manakov	Male	1960	1980 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Soviet Union	1	Gold	Soviet Union
Eleuterio Mancebo	Male	1968	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Spain
Eleuterio Mancebo	Male	1968	1992 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Spain	5		Spain
Gary Mandy	Male	1959	1988 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		105		Zimbabwe
Gary Mandy	Male	1959	1988 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		20		Zimbabwe
Luis Manrique	Male	1955	1976 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		23		Colombia
Luis Manrique	Male	1955	1976 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Colombia	23		Colombia
Eduardo Manrique	Male	1965	1988 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		52		Spain
Cencio Mantovani	Male	1941	1964 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Italy	2	Silver	Italy
Ferruccio Manza	Male	1943	1964 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Italy
Ferruccio Manza	Male	1943	1964 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Italy	2	Silver	Italy
Jacques Marcault	Male	1883	1912 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		France
Jacques Marcault	Male	1883	1912 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	France	10		France
Vittorio Marcelli	Male	1944	1968 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Italy	3	Bronze	Italy
Émile Maréchal	Male		1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h11 r1/3		France
Émile Maréchal	Male		1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		2 h12 r1/3		France
Émile Maréchal	Male		1908 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 1,980 yards, Men	Olympic	France	5		France
Émile Maréchal	Male		1908 Summer Olympics	Cycling Track (Cycling)	5,000 metres, Men	Olympic		4		France
Tony Marchant	Male	1937	1956 Summer Olympics	Cycling Track (Cycling)	Tandem Sprint, 2,000 metres, Men	Olympic	Ian Browne	1	Gold	Australia
Leo Marchiori	Male	1898	1932 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		=5		Canada
Jørgen Marcussen	Male	1950	1972 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		21		Denmark
Jørgen Marcussen	Male	1950	1972 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Denmark	11		Denmark
Bechir Mardassi	Male	1929	1960 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Tunisia
Bechir Mardassi	Male	1929	1960 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Tunisia	27		Tunisia
Rudolf Maresch	Male	1934	1956 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Austria
Rudolf Maresch	Male	1934	1956 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Austria	AC		Austria
Rudolf Maresch	Male	1934	1956 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Austria	1 h5 r1/4		Austria
Mario Margalef	Male	1943	1972 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Uruguay
Miguel Margalef	Male	1956	1976 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		22		Uruguay
Miguel Margalef	Male	1956	1976 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Uruguay	16 r1/4		Uruguay
Thierry Marie	Male	1963	1984 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	France	6		France
Rubén Marín	Male	1968	1996 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		47		Colombia
Rubén Marín	Male	1968	2000 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		30		Colombia
Jorge Mariné	Male	1941	1964 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		34		Spain
Massimo Marino	Male	1954	1972 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		=5		Italy
Massimo Marino	Male	1954	1976 Summer Olympics	Cycling Track (Cycling)	1,000 metres Time Trial, Men	Olympic		10		Italy
Aleksey Markov	Male	1979	1996 Summer Olympics	Cycling Track (Cycling)	Individual Pursuit, 4,000 metres, Men	Olympic		4		Russian Federation
Aleksey Markov	Male	1979	1996 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Russian Federation	2	Silver	Russian Federation
Aleksey Markov	Male	1979	2000 Summer Olympics	Cycling Track (Cycling)	Individual Pursuit, 4,000 metres, Men	Olympic		13		Russian Federation
Aleksey Markov	Male	1979	2000 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Russian Federation	8		Russian Federation
Aleksey Markov	Male	1979	2000 Summer Olympics	Cycling Track (Cycling)	Points Race, Men	Olympic		3	Bronze	Russian Federation
Aleksey Markov	Male	1979	2004 Summer Olympics	Cycling Track (Cycling)	Individual Pursuit, 4,000 metres, Men	Olympic		10		Russian Federation
Aleksey Markov	Male	1979	2004 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Russian Federation	9		Russian Federation
Aleksey Markov	Male	1979	2008 Summer Olympics	Cycling Track (Cycling)	Individual Pursuit, 4,000 metres, Men	Olympic		4		Russian Federation
Aleksey Markov	Male	1979	2008 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Russian Federation	6		Russian Federation
Aleksey Markov	Male	1979	2008 Summer Olympics	Cycling Track (Cycling)	Madison, Men	Olympic	Mikhail Ignatyev	3	Bronze	Russian Federation
Aleksey Markov	Male	1979	2012 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Russian Federation	4		Russian Federation
Fred Markus	Male	1937	1956 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Canada
Fred Markus	Male	1937	1956 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Canada	AC		Canada
Fred Markus	Male	1937	1956 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h3 r2/5		Canada
Michael Markussen	Male	1955	1980 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	Denmark	10		Denmark
Michael Markussen	Male	1955	1984 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Denmark	5		Denmark
Michael Markussen	Male	1955	1984 Summer Olympics	Cycling Track (Cycling)	Points Race, Men	Olympic		9		Denmark
Fernando Marroquín	Male	1919	1952 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Guatemala	21 r1/4		Guatemala
Carlos Marryatt	Male	1968	1992 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	New Zealand	7		New Zealand
Robert Marsh	Male	1968	1992 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Antigua and Barbuda
Dave Marsh	Male	1894	1920 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		26		Great Britain
Dave Marsh	Male	1894	1920 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Great Britain	AC		Great Britain
Dave Marsh	Male	1894	1924 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		24		Great Britain
Dave Marsh	Male	1894	1924 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Great Britain	7		Great Britain
Charles Marshall	Male	1901	1928 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		38		Great Britain
Charles Marshall	Male	1901	1928 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Great Britain	2	Silver	Great Britain
Nuno Marta	Male	1976	1996 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		78		Portugal
Stéphan Martens	Male	1931	1952 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h2 r4/7		Belgium
Hermann Martens	Male	1877	1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		2 h7 r1/3		Germany
Hermann Martens	Male	1877	1908 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		AC h6 r1/3		Germany
Hermann Martens	Male	1877	1908 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 1,980 yards, Men	Olympic	Germany	2	Silver	Germany
Hermann Martens	Male	1877	1908 Summer Olympics	Cycling Track (Cycling)	5,000 metres, Men	Olympic		2 h3 r1/2		Germany
Hermann Martens	Male	1877	1908 Summer Olympics	Cycling Track (Cycling)	20 kilometres, Men	Olympic		2 h1 r1/2		Germany
Hermann Martens	Male	1877	1908 Summer Olympics	Cycling Track (Cycling)	100 kilometres, Men	Olympic		AC h2 r1/2		Germany
Stig Mårtensson	Male	1923	1952 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		18		Sweden
Stig Mårtensson	Male	1923	1952 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Sweden	4		Sweden
José Antonio Martiarena	Male	1968	1988 Summer Olympics	Cycling Track (Cycling)	Individual Pursuit, 4,000 metres, Men	Olympic		17 r1/5		Spain
José Antonio Martiarena	Male	1968	1988 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Spain	11 r1/4		Spain
Harry Martin	Male	1889	1920 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		38		Canada
Harry Martin	Male	1889	1920 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	Canada	AC		Canada
Raymond Martin	Male	1949	1972 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		France
Neil Martin	Male	1960	1980 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		49		Great Britain
Neil Martin	Male	1960	1984 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		AC		Great Britain
Andrew Martin	Male	1961	1992 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Guam	20		Guam
Alister Martin	Male	1965	1996 Summer Olympics	Cycling Mountain Bike (Cycling)	Mountainbike, Cross-Country, Men	Olympic		32		Ireland
Butch Martin	Male	1946	1964 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	United States	1 h6 r1/4		United States
Butch Martin	Male	1946	1968 Summer Olympics	Cycling Road (Cycling)	100 kilometres Team Time Trial, Men	Olympic	United States	20		United States
Walden Martin	Male	1891	1912 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		17		United States
Walden Martin	Male	1891	1912 Summer Olympics	Cycling Road (Cycling)	Road Race, Team, Men	Olympic	United States	3	Bronze	United States
Giuseppe Martinelli	Male	1955	1976 Summer Olympics	Cycling Road (Cycling)	Road Race, Individual, Men	Olympic		2	Silver	Italy
Pietro Martinelli	Male		1920 Summer Olympics	Cycling Track (Cycling)	Sprint, Men	Olympic		3 h2 r1/6		Italy
Silvio Martinello	Male	1963	1984 Summer Olympics	Cycling Track (Cycling)	Team Pursuit, 4,000 metres, Men	Olympic	Italy	4		Italy
