Name	Sex	Birth	Games	Sport	Event	Status	Team	Pos	Medal	Nat
Vahram Papazyan	Male	1892	1906 Intercalated Games	Athletics	100 metres, Men	Intercalated		DNS		Ottoman Empire
Vahram Papazyan	Male	1892	1906 Intercalated Games	Athletics	800 metres, Men	Intercalated		AC h4 r1/2		Ottoman Empire
Vahram Papazyan	Male	1892	1906 Intercalated Games	Athletics	1,500 metres, Men	Intercalated		AC h1 r1/2		Ottoman Empire
Vahram Papazyan	Male	1892	1912 Summer Olympics	Athletics	800 metres, Men	Olympic		AC h6 r1/3		Ottoman Empire
Vahram Papazyan	Male	1892	1912 Summer Olympics	Athletics	1,500 metres, Men	Olympic		AC h7 r1/2		Ottoman Empire
Vahram Papazyan	Male	1892	1912 Summer Olympics	Athletics	5,000 metres, Men	Olympic		DNS		Ottoman Empire
Çetin Şahiner	Male	1934	1960 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		6 h1 r1/4		Turkey
Çetin Şahiner	Male	1934	1960 Summer Olympics	Athletics	High Jump, Men	Olympic		AC r1/2		Turkey
Çetin Şahiner	Male	1934	1964 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		6 h3 r1/3		Turkey
Ruhi Sarıalp	Male	1924	1948 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Turkey	AC h1 r1/2		Turkey
Ruhi Sarıalp	Male	1924	1948 Summer Olympics	Athletics	Triple Jump, Men	Olympic		3	Bronze	Turkey
Hikmet Şen	Male	1942	1972 Summer Olympics	Athletics	5,000 metres, Men	Olympic		11 h5 r1/2		Turkey
Hikmet Şen	Male	1942	1972 Summer Olympics	Athletics	10,000 metres, Men	Olympic		15 h3 r1/2		Turkey
Mehmet Terzi	Male	1955	1984 Summer Olympics	Athletics	Marathon, Men	Olympic		16		Turkey
Mehmet Terzi	Male	1955	1988 Summer Olympics	Athletics	Marathon, Men	Olympic		32		Turkey
Aşkın Tuna	Male	1940	1964 Summer Olympics	Athletics	Triple Jump, Men	Olympic		23 r1/2		Turkey
Aşkın Tuna	Male	1940	1968 Summer Olympics	Athletics	Triple Jump, Men	Olympic		25 r1/2		Turkey
Nuri Turan	Male	1924	1952 Summer Olympics	Athletics	Shot Put, Men	Olympic		20 r1/2		Turkey
Nuri Turan	Male	1924	1952 Summer Olympics	Athletics	Discus Throw, Men	Olympic		31 r1/2		Turkey
Mehmet Tümkan	Male	1943	1972 Summer Olympics	Athletics	800 metres, Men	Olympic		6 h6 r1/3		Turkey
Mehmet Tümkan	Male	1943	1972 Summer Olympics	Athletics	1,500 metres, Men	Olympic		7 h1 r1/3		Turkey
Semih Türkdoğan	Male	1912	1928 Summer Olympics	Athletics	100 metres, Men	Olympic		5 h6 r1/4		Turkey
Semih Türkdoğan	Male	1912	1928 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Turkey	4 h3 r1/2		Turkey
Yalçın Ünsal	Male	1933	1960 Summer Olympics	Athletics	Long Jump, Men	Olympic		35 r1/2		Turkey
Mehmet Yurdadön	Male	1954	1984 Summer Olympics	Athletics	Marathon, Men	Olympic		AC		Turkey
Halil Zıraman	Male	1927	1948 Summer Olympics	Athletics	Javelin Throw, Men	Olympic		22 r1/2		Turkey
Halil Zıraman	Male	1927	1952 Summer Olympics	Athletics	Javelin Throw, Men	Olympic		21 r1/2		Turkey
Cahit Önel	Male	1927	1948 Summer Olympics	Athletics	800 metres, Men	Olympic		7 h2 r1/3		Turkey
Cahit Önel	Male	1927	1948 Summer Olympics	Athletics	1,500 metres, Men	Olympic		7 h1 r1/2		Turkey
Cahit Önel	Male	1927	1948 Summer Olympics	Athletics	3,000 metres Steeplechase, Men	Olympic		5 h3 r1/2		Turkey
Cahit Önel	Male	1927	1952 Summer Olympics	Athletics	1,500 metres, Men	Olympic		8 h3 r1/3		Turkey
Cahit Önel	Male	1927	1952 Summer Olympics	Athletics	3,000 metres Steeplechase, Men	Olympic		10		Turkey
Cahit Önel	Male	1927	1960 Summer Olympics	Athletics	3,000 metres Steeplechase, Men	Olympic		10 h3 r1/2		Turkey
Cahit Önel	Male	1927	1964 Summer Olympics	Athletics	3,000 metres Steeplechase, Men	Olympic		10 h2 r1/2		Turkey
Fahir Özgüden	Male	1933	1960 Summer Olympics	Athletics	400 metres, Men	Olympic		6 h8 r1/4		Turkey
Fahir Özgüden	Male	1933	1960 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		5 h5 r1/3		Turkey
Mustafa Özcan	Male	1926	1948 Summer Olympics	Athletics	5,000 metres, Men	Olympic		AC h2 r1/2		Turkey
Mustafa Özcan	Male	1926	1948 Summer Olympics	Athletics	3,000 metres Steeplechase, Men	Olympic		7 h2 r1/2		Turkey
Raşit Öztaş	Male	1920	1948 Summer Olympics	Athletics	100 metres, Men	Olympic		5 h9 r1/4		Turkey
Raşit Öztaş	Male	1920	1948 Summer Olympics	Athletics	200 metres, Men	Olympic		3 h9 r1/4		Turkey
Raşit Öztaş	Male	1920	1948 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Turkey	AC h1 r1/2		Turkey
Zeki Öztürk	Male	1965	1988 Summer Olympics	Athletics	1,500 metres, Men	Olympic		12 h4 r1/3		Turkey
Zeki Öztürk	Male	1965	1992 Summer Olympics	Athletics	1,500 metres, Men	Olympic		11 h1 r2/3		Turkey
Mohamed Abdullah	Male	1964	1984 Summer Olympics	Athletics	100 metres, Men	Olympic		8 h2 r1/4		United Arab Emirates
Mohamed Helal Ali	Male		1984 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		6 h4 r1/3		United Arab Emirates
Rashid Al-Jirbi	Male	1961	1984 Summer Olympics	Athletics	400 metres, Men	Olympic		6 h6 r1/4		United Arab Emirates
Rashid Al-Jirbi	Male	1961	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	United Arab Emirates	7 h1 r1/3		United Arab Emirates
Mohamed Al-Aswad	Male	1976	1996 Summer Olympics	Athletics	200 metres, Men	Olympic		6 h9 r1/4		United Arab Emirates
Ibrahim Al-Matrooshi	Male	1970	1992 Summer Olympics	Athletics	Decathlon, Men	Olympic		27		United Arab Emirates
Mohamed Amer Al-Nahdi	Male	1967	1992 Summer Olympics	Athletics	1,500 metres, Men	Olympic		10 h1 r1/3		United Arab Emirates
Mubarak Ismail Amber	Male		1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	United Arab Emirates	7 h1 r1/3		United Arab Emirates
Ibrahim Aziz	Male	1959	1984 Summer Olympics	Athletics	800 metres, Men	Olympic		6 h4 r1/4		United Arab Emirates
Ibrahim Aziz	Male	1959	1984 Summer Olympics	Athletics	1,500 metres, Men	Olympic		AC h5 r1/3		United Arab Emirates
Ibrahim Aziz	Male	1959	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	United Arab Emirates	7 h1 r1/3		United Arab Emirates
Ibrahim Khamis	Male	1960	1984 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		8 h5 r1/3		United Arab Emirates
Ibrahim Khamis	Male	1960	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	United Arab Emirates	7 h1 r1/3		United Arab Emirates
Shahad Mubarak	Male	1960	1984 Summer Olympics	Athletics	Long Jump, Men	Olympic		23 r1/2		United Arab Emirates
Abdullah Sabt Ghulam	Male	1975	1992 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		7 h1 r1/3		United Arab Emirates
Mohamed Salem Al-Tunaiji	Male	1969	1992 Summer Olympics	Athletics	800 metres, Men	Olympic		7 h1 r1/3		United Arab Emirates
Oliver Acii	Female	1970	1988 Summer Olympics	Athletics	200 metres, Women	Olympic		6 h4 r1/4		Uganda
Oliver Acii	Female	1970	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Women	Olympic	Uganda	6 h3 r1/3		Uganda
Evelyn Adiru	Female	1962	1984 Summer Olympics	Athletics	800 metres, Women	Olympic		6 h3 r1/3		Uganda
Judith Ayaa	Female	1952	1972 Summer Olympics	Athletics	400 metres, Women	Olympic		7 h1 r3/4		Uganda
Grace Birungi	Female	1973	1996 Summer Olympics	Athletics	400 metres, Women	Olympic		6 h1 r1/4		Uganda
Grace Birungi	Female	1973	2000 Summer Olympics	Athletics	800 metres, Women	Olympic		5 h1 r1/3		Uganda
Grace Buzu	Female	1968	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Women	Olympic	Uganda	6 h3 r1/3		Uganda
Farida Kyakutema	Female	1962	1988 Summer Olympics	Athletics	100 metres, Women	Olympic		8 h1 r1/4		Uganda
Farida Kyakutema	Female	1962	1988 Summer Olympics	Athletics	400 metres, Women	Olympic		5 h2 r1/4		Uganda
Farida Kyakutema	Female	1962	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Women	Olympic	Uganda	6 h3 r1/3		Uganda
Ruth Kyalisima	Female	1955	1984 Summer Olympics	Athletics	400 metres Hurdles, Women	Olympic		7 h2 r2/3		Uganda
Ruth Kyalisima	Female	1955	1988 Summer Olympics	Athletics	400 metres Hurdles, Women	Olympic		6 h2 r1/3		Uganda
Ruth Kyalisima	Female	1955	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Women	Olympic	Uganda	6 h3 r1/3		Uganda
Mary Musani	Female	1944	1964 Summer Olympics	Athletics	80 metres Hurdles, Women	Olympic		7 h4 r1/3		Uganda
Rose Musani	Female	1956	1972 Summer Olympics	Athletics	200 metres, Women	Olympic		8 h2 r2/4		Uganda
Irene Muyanga	Female	1943	1964 Summer Olympics	Athletics	100 metres, Women	Olympic		7 h1 r2/4		Uganda
Irene Muyanga	Female	1943	1964 Summer Olympics	Athletics	200 metres, Women	Olympic		5 h3 r1/3		Uganda
Edith Nakiyingi	Female	1968	1992 Summer Olympics	Athletics	800 metres, Women	Olympic		7 h5 r1/3		Uganda
Wilson Achia	Male	1959	1984 Summer Olympics	Athletics	Marathon, Men	Olympic		AC		Uganda
Julius Achon	Male	1976	1996 Summer Olympics	Athletics	1,500 metres, Men	Olympic		6 h2 r1/3		Uganda
Julius Achon	Male	1976	2000 Summer Olympics	Athletics	1,500 metres, Men	Olympic		6 h1 r2/3		Uganda
Gadi Ado	Male	1940	1960 Summer Olympics	Athletics	400 metres, Men	Olympic		4 h4 r1/4		Uganda
Gadi Ado	Male	1940	1960 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	AC h2 r1/3		Uganda
John Akii-Bua	Male	1949	1972 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		1	Gold	Uganda
John Akii-Bua	Male	1949	1980 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		7 h2 r2/3		Uganda
John Akii-Bua	Male	1949	1980 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	5 h2 r1/2		Uganda
Sam Amukun	Male	1940	1960 Summer Olympics	Athletics	100 metres, Men	Olympic		4 h3 r2/4		Uganda
Sam Amukun	Male	1940	1960 Summer Olympics	Athletics	200 metres, Men	Olympic		4 h1 r2/4		Uganda
Sam Amukun	Male	1940	1960 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	AC h2 r1/3		Uganda
Sam Amukun	Male	1940	1964 Summer Olympics	Athletics	200 metres, Men	Olympic		5 h2 r1/4		Uganda
Sam Amukun	Male	1940	1964 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h3 r1/3		Uganda
Justin Arop	Male	1958	1980 Summer Olympics	Athletics	Javelin Throw, Men	Olympic		12		Uganda
Justin Arop	Male	1958	1984 Summer Olympics	Athletics	Javelin Throw, Men	Olympic		27 r1/2		Uganda
Justin Arop	Male	1958	1988 Summer Olympics	Athletics	Javelin Throw, Men	Olympic		33 r1/2		Uganda
Vitus Ashaba	Male	1943	1972 Summer Olympics	Athletics	1,500 metres, Men	Olympic		8 h4 r1/3		Uganda
Vitus Ashaba	Male	1943	1972 Summer Olympics	Athletics	3,000 metres Steeplechase, Men	Olympic		10 h1 r1/2		Uganda
Aggrey Awori	Male	1939	1960 Summer Olympics	Athletics	100 metres, Men	Olympic		5 h3 r1/4		Uganda
Aggrey Awori	Male	1939	1960 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		4 h3 r2/4		Uganda
Aggrey Awori	Male	1939	1960 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	AC h2 r1/3		Uganda
Aggrey Awori	Male	1939	1964 Summer Olympics	Athletics	200 metres, Men	Olympic		6 h6 r1/4		Uganda
Aggrey Awori	Male	1939	1964 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		5 h1 r1/3		Uganda
Aggrey Awori	Male	1939	1964 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h3 r1/3		Uganda
Silver Ayoo	Male	1950	1972 Summer Olympics	Athletics	400 metres, Men	Olympic		7 h1 r1/4		Uganda
Silver Ayoo	Male	1950	1980 Summer Olympics	Athletics	400 metres, Men	Olympic		5 h3 r2/4		Uganda
Silver Ayoo	Male	1950	1980 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	5 h2 r1/2		Uganda
William Dralu	Male	1947	1968 Summer Olympics	Athletics	100 metres, Men	Olympic		7 h1 r1/4		Uganda
William Dralu	Male	1947	1968 Summer Olympics	Athletics	200 metres, Men	Olympic		6 h5 r1/4		Uganda
William Dralu	Male	1947	1972 Summer Olympics	Athletics	100 metres, Men	Olympic		7 h6 r1/4		Uganda
William Dralu	Male	1947	1972 Summer Olympics	Athletics	200 metres, Men	Olympic		6 h9 r1/4		Uganda
Charles Dramiga	Male	1954	1980 Summer Olympics	Athletics	400 metres, Men	Olympic		5 h1 r1/4		Uganda
Charles Dramiga	Male	1954	1980 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	5 h2 r1/2		Uganda
Patrick Etolu	Male	1935	1956 Summer Olympics	Athletics	High Jump, Men	Olympic		=12		Uganda
John Goville	Male	1962	1984 Summer Olympics	Athletics	200 metres, Men	Olympic		7 h3 r2/4		Uganda
John Goville	Male	1962	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	7		Uganda
John Goville	Male	1962	1988 Summer Olympics	Athletics	400 metres, Men	Olympic		5 h8 r1/4		Uganda
John Goville	Male	1962	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h1 r1/3		Uganda
Davis Kamoga	Male	1968	1996 Summer Olympics	Athletics	400 metres, Men	Olympic		3	Bronze	Uganda
Davis Kamoga	Male	1968	2000 Summer Olympics	Athletics	400 metres, Men	Olympic		6 h2 r2/4		Uganda
Moses Kyeswa	Male	1958	1984 Summer Olympics	Athletics	400 metres, Men	Olympic		4 h5 r1/4		Uganda
Moses Kyeswa	Male	1958	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	7		Uganda
Benjamin Longiros	Male	1963	1988 Summer Olympics	Athletics	Marathon, Men	Olympic		62		Uganda
Michael Lopeyok	Male	1962	1992 Summer Olympics	Athletics	Marathon, Men	Olympic		82		Uganda
Charles Mbazira	Male	1958	1984 Summer Olympics	Athletics	100 metres, Men	Olympic		7 h2 r1/4		Uganda
Abraham Munabi	Male	1940	1972 Summer Olympics	Athletics	Triple Jump, Men	Olympic		22 r1/2		Uganda
Mustafa Musa	Male	1947	1968 Summer Olympics	Athletics	5,000 metres, Men	Olympic		9 h2 r1/2		Uganda
Mustafa Musa	Male	1947	1968 Summer Olympics	Athletics	10,000 metres, Men	Olympic		21		Uganda
Mustafa Musa	Male	1947	1968 Summer Olympics	Athletics	Marathon, Men	Olympic		55		Uganda
Moses Musonge	Male	1968	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h1 r1/3		Uganda
Ben Nduga	Male	1930	1956 Summer Olympics	Athletics	100 metres, Men	Olympic		6 h2 r2/4		Uganda
Ben Nduga	Male	1930	1956 Summer Olympics	Athletics	200 metres, Men	Olympic		7 h10 r1/4		Uganda
Fidelis Ndyabagye	Male	1950	1980 Summer Olympics	Athletics	Long Jump, Men	Olympic		AC r1/2		Uganda
Jorem Ochana	Male	1935	1964 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		4 h3 r1/3		Uganda
James Odongo	Male	1944	1964 Summer Olympics	Athletics	100 metres, Men	Olympic		4 h5 r1/4		Uganda
James Odongo	Male	1944	1964 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h3 r1/3		Uganda
Francis Ogola	Male	1973	1992 Summer Olympics	Athletics	200 metres, Men	Olympic		8 h2 r2/4		Uganda
Francis Ogola	Male	1973	1992 Summer Olympics	Athletics	400 metres, Men	Olympic		7 h4 r2/4		Uganda
Francis Ogola	Male	1973	1996 Summer Olympics	Athletics	400 metres, Men	Olympic		AC h5 r1/4		Uganda
Fred Ogwang	Male	1959	1988 Summer Olympics	Athletics	Marathon, Men	Olympic		92		Uganda
Lawrence Ogwang	Male	1932	1956 Summer Olympics	Athletics	Long Jump, Men	Olympic		27 r1/2		Uganda
Lawrence Ogwang	Male	1932	1956 Summer Olympics	Athletics	Triple Jump, Men	Olympic		20		Uganda
Jean Baptiste Okello	Male	1940	1960 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		5 h1 r3/4		Uganda
Jean Baptiste Okello	Male	1940	1960 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	AC h2 r1/3		Uganda
Virgil Okiring	Male	1942	1964 Summer Olympics	Athletics	110 metres Hurdles, Men	Olympic		7 h3 r1/3		Uganda
Mike Okot	Male	1958	1984 Summer Olympics	Athletics	400 metres, Men	Olympic		5 h10 r1/4		Uganda
Mike Okot	Male	1958	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	7		Uganda
Mike Okot	Male	1958	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h1 r1/3		Uganda
Pius Olowo	Male	1948	1980 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	5 h2 r1/2		Uganda
Sunday Olweny	Male	1967	1988 Summer Olympics	Athletics	200 metres, Men	Olympic		5 h3 r1/4		Uganda
Amos Omolo	Male	1937	1964 Summer Olympics	Athletics	400 metres, Men	Olympic		5 h3 r1/4		Uganda
Amos Omolo	Male	1937	1964 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h3 r1/3		Uganda
Amos Omolo	Male	1937	1968 Summer Olympics	Athletics	100 metres, Men	Olympic		7 h3 r2/4		Uganda
Amos Omolo	Male	1937	1968 Summer Olympics	Athletics	400 metres, Men	Olympic		8		Uganda
Joel Otim	Male	1971	1992 Summer Olympics	Athletics	100 metres, Men	Olympic		5 h6 r1/4		Uganda
Vincent Ruguga	Male	1959	1984 Summer Olympics	Athletics	Marathon, Men	Olympic		29		Uganda
Vincent Ruguga	Male	1959	1988 Summer Olympics	Athletics	Marathon, Men	Olympic		63		Uganda
Fulgence Rwabu	Male	1947	1972 Summer Olympics	Athletics	Marathon, Men	Olympic		59		Uganda
Peter Rwamuhanda	Male	1953	1984 Summer Olympics	Athletics	400 metres Hurdles, Men	Olympic		4 h3 r1/3		Uganda
Peter Rwamuhanda	Male	1953	1984 Summer Olympics	Athletics	4 × 400 metres Relay, Men	Olympic	Uganda	7		Uganda
Joseph Ssali	Male	1967	1988 Summer Olympics	Athletics	100 metres, Men	Olympic		6 h8 r1/4		Uganda
Joseph Ssali	Male	1967	1988 Summer Olympics	Athletics	4 × 100 metres Relay, Men	Olympic	Uganda	6 h1 r1/3		Uganda
Olena Antonova	Female	1972	1996 Summer Olympics	Athletics	Discus Throw, Women	Olympic		29 r1/2		Ukraine
Olena Antonova	Female	1972	2000 Summer Olympics	Athletics	Discus Throw, Women	Olympic		13 r1/2		Ukraine
Olena Antonova	Female	1972	2004 Summer Olympics	Athletics	Discus Throw, Women	Olympic		4		Ukraine
Olena Antonova	Female	1972	2008 Summer Olympics	Athletics	Discus Throw, Women	Olympic		2	Silver	Ukraine
Inha Babakova	Female	1967	1996 Summer Olympics	Athletics	High Jump, Women	Olympic		3	Bronze	Ukraine
Inha Babakova	Female	1967	2000 Summer Olympics	Athletics	High Jump, Women	Olympic		5		Ukraine
Inha Babakova	Female	1967	2004 Summer Olympics	Athletics	High Jump, Women	Olympic		9		Ukraine
Nadiya Bodrova	Female	1961	1996 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		AC h1 r2/4		Ukraine
Nadiya Bodrova	Female	1961	2000 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		6 h1 r1/4		Ukraine
Walentina Fedjuschina	Female	1965	1988 Summer Olympics	Athletics	Shot Put, Women	Olympic		13 r1/2		Soviet Union as Valentyna Fedyushyna
Walentina Fedjuschina	Female	1965	1996 Summer Olympics	Athletics	Shot Put, Women	Olympic		12		Ukraine as Valentyna Fedyushyna
Walentina Fedjuschina	Female	1965	2000 Summer Olympics	Athletics	Shot Put, Women	Olympic		12		Austria
Viktoriya Fomenko	Female	1970	1996 Summer Olympics	Athletics	200 metres, Women	Olympic		8 h2 r2/4		Ukraine
Viktoriya Fomenko	Female	1970	1996 Summer Olympics	Athletics	4 × 400 metres Relay, Women	Olympic	Ukraine	5 h1 r1/2		Ukraine
Olena Hovorova	Female	1973	1996 Summer Olympics	Athletics	Triple Jump, Women	Olympic		9		Ukraine
Olena Hovorova	Female	1973	2000 Summer Olympics	Athletics	Triple Jump, Women	Olympic		3	Bronze	Ukraine
Olena Hovorova	Female	1973	2004 Summer Olympics	Athletics	Triple Jump, Women	Olympic		10		Ukraine
Nataliya Hrygor'ieva	Female	1962	1988 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		4		Soviet Union
Nataliya Hrygor'ieva	Female	1962	1996 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		6 h3 r2/4		Ukraine
Liubov Klochko	Female	1959	1996 Summer Olympics	Athletics	Marathon, Women	Olympic		AC		Ukraine
Olena Khlusovych	Female	1969	1996 Summer Olympics	Athletics	Triple Jump, Women	Olympic		11		Ukraine
Olena Khlusovych	Female	1969	2000 Summer Olympics	Athletics	Triple Jump, Women	Olympic		20 r1/2		Ukraine
Liudmyla Koshchey	Female	1968	1996 Summer Olympics	Athletics	4 × 400 metres Relay, Women	Olympic	Ukraine	5 h1 r1/2		Ukraine
Inesa Kravets	Female	1966	1988 Summer Olympics	Athletics	Long Jump, Women	Olympic		10		Soviet Union
Inesa Kravets	Female	1966	1992 Summer Olympics	Athletics	Long Jump, Women	Olympic		2	Silver	Unified Team
Inesa Kravets	Female	1966	1996 Summer Olympics	Athletics	Long Jump, Women	Olympic		AC r1/2		Ukraine
Inesa Kravets	Female	1966	1996 Summer Olympics	Athletics	Triple Jump, Women	Olympic		1	Gold	Ukraine
Yana Manuylova	Female	1971	1996 Summer Olympics	Athletics	400 metres, Women	Olympic		8 h2 r2/4		Ukraine
Yana Manuylova	Female	1971	1996 Summer Olympics	Athletics	4 × 400 metres Relay, Women	Olympic	Ukraine	5 h1 r1/2		Ukraine
Olha Moroz	Female	1970	1996 Summer Olympics	Athletics	4 × 400 metres Relay, Women	Olympic	Ukraine	5 h1 r1/2		Ukraine
Olena Ovcharova-Krasovska	Female	1976	1996 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		8 h2 r2/4		Ukraine as Olena Ovcharova
Olena Ovcharova-Krasovska	Female	1976	2000 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		7 h1 r3/4		Ukraine
Olena Ovcharova-Krasovska	Female	1976	2000 Summer Olympics	Athletics	4 × 100 metres Relay, Women	Olympic	Ukraine	6 h1 r2/3		Ukraine
Olena Ovcharova-Krasovska	Female	1976	2004 Summer Olympics	Athletics	100 metres Hurdles, Women	Olympic		2	Silver	Ukraine
Vita Pavlysh	Female	1969	1992 Summer Olympics	Athletics	Shot Put, Women	Olympic		8		Unified Team
Vita Pavlysh	Female	1969	1996 Summer Olympics	Athletics	Shot Put, Women	Olympic		4		Ukraine
Zhanna Pintusevych-Blok	Female	1972	1996 Summer Olympics	Athletics	100 metres, Women	Olympic		8		Ukraine as Zhanna Pintusevych
Zhanna Pintusevych-Blok	Female	1972	1996 Summer Olympics	Athletics	200 metres, Women	Olympic		8 h4 r2/4		Ukraine as Zhanna Pintusevych
Zhanna Pintusevych-Blok	Female	1972	2000 Summer Olympics	Athletics	100 metres, Women	Olympic		4		Ukraine as Zhanna Pintusevych
Zhanna Pintusevych-Blok	Female	1972	2000 Summer Olympics	Athletics	200 metres, Women	Olympic		7		Ukraine as Zhanna Pintusevych
Zhanna Pintusevych-Blok	Female	1972	2004 Summer Olympics	Athletics	100 metres, Women	Olympic		AC		Ukraine as Zhanna Pintusevych-Blok
Zhanna Pintusevych-Blok	Female	1972	2004 Summer Olympics	Athletics	4 × 100 metres Relay, Women	Olympic	Ukraine	7 h1 r1/2		Ukraine as Zhanna Pintusevych-Blok
